underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
NVDA,2026-01-11,NVDA,2027-06-17,195.0,P,,,,41.05,3.0,,40.1,,40.35,171.04,171.64,,,0.39040221420288085,,,,,,,40.1,,40.35,171.04,171.64,,957.0,
NVDA,2026-01-11,NVDA,2027-06-17,200.0,P,,,,42.99,6.0,,43.05,,43.35,171.04,171.64,,,0.38779298736572265,,,,,,,43.05,,43.35,171.04,171.64,,2220.0,
NVDA,2026-01-11,NVDA,2027-06-17,210.0,P,,,,49.15,2.0,,49.15,,49.45,171.04,171.64,,,0.3803772900390625,,,,,,,49.15,,49.45,171.04,171.64,,1943.0,
NVDA,2026-01-11,NVDA,2027-06-17,220.0,P,,,,55.8,2.0,,55.7,,56.1,171.04,171.64,,,0.37500625,,,,,,,55.7,,56.1,171.04,171.64,,1020.0,
NVDA,2026-01-11,NVDA,2027-06-17,230.0,P,,,,62.69,2.0,,62.55,,62.95,171.04,171.64,,,0.36783469085693365,,,,,,,62.55,,62.95,171.04,171.64,,301.0,
NVDA,2026-01-11,NVDA,2027-06-17,240.0,P,,,,70.15,304.0,,69.75,,70.1,171.04,171.64,,,0.3601748553466796,,,,,,,69.75,,70.1,171.04,171.64,,888.0,
NVDA,2026-01-11,NVDA,2027-06-17,250.0,P,,,,76.95,5.0,,77.25,,77.75,171.04,171.64,,,0.35474278076171867,,,,,,,77.25,,77.75,171.04,171.64,,566.0,
NVDA,2026-01-11,NVDA,2027-06-17,260.0,P,,,,82.5,2.0,,85.05,,85.55,171.04,171.64,,,0.3474186352539062,,,,,,,85.05,,85.55,171.04,171.64,,286.0,
NVDA,2026-01-11,NVDA,2027-06-17,270.0,P,,,,93.55,4.0,,93.15,,93.6,171.04,171.64,,,0.33957569610595706,,,,,,,93.15,,93.6,171.04,171.64,,141.0,
NVDA,2026-01-11,NVDA,2027-06-17,280.0,P,,,,99.41,8.0,,101.45,,101.95,171.04,171.64,,,0.33219051605224614,,,,,,,101.45,,101.95,171.04,171.64,,345.0,
NVDA,2026-01-11,NVDA,2027-06-17,290.0,P,,,,110.35,2.0,,110.0,,110.5,171.04,171.64,,,0.32398136962890617,,,,,,,110.0,,110.5,171.04,171.64,,497.0,
NVDA,2026-01-11,NVDA,2027-06-17,300.0,P,,,,115.3,10.0,,118.75,,119.25,171.04,171.64,,,0.3150703259277343,,,,,,,118.75,,119.25,171.04,171.64,,431.0,
NVDA,2026-01-11,NVDA,2027-06-17,310.0,P,,,,127.05,4.0,,127.7,,128.2,171.04,171.64,,,0.30560997131347656,,,,,,,127.7,,128.2,171.04,171.64,,217.0,
NVDA,2026-01-11,NVDA,2027-06-17,320.0,P,,,,133.61,2.0,,136.8,,137.35,171.04,171.64,,,0.29596651306152344,,,,,,,136.8,,137.35,171.04,171.64,,228.0,
NVDA,2026-01-11,NVDA,2027-06-17,330.0,P,,,,143.76,2.0,,145.45,,147.3,171.04,171.64,,,0.30652548950195313,,,,,,,145.45,,147.3,171.04,171.64,,49.0,
NVDA,2026-01-11,NVDA,2027-06-17,340.0,P,,,,152.0,2.0,,155.0,,156.75,171.04,171.64,,,0.2997506549072265,,,,,,,155.0,,156.75,171.04,171.64,,40.0,
NVDA,2026-01-11,NVDA,2027-06-17,350.0,P,,,,164.27,3.0,,164.6,,166.45,171.04,171.64,,,0.2987741021728515,,,,,,,164.6,,166.45,171.04,171.64,,13.0,
NVDA,2026-01-11,NVDA,2027-06-17,360.0,P,,,,174.07,3.0,,174.45,,176.1,171.04,171.64,,,0.29273168212890616,,,,,,,174.45,,176.1,171.04,171.64,,10.0,
NVDA,2026-01-11,NVDA,2027-06-17,370.0,P,,,,180.38,1.0,,182.3,,187.9,171.04,171.64,,,0.3681093463134766,,,,,,,182.3,,187.9,171.04,171.64,,1.0,
NVDA,2026-01-11,NVDA,2027-06-17,380.0,P,,,,190.92,1.0,,192.25,,197.95,171.04,171.64,,,0.37970591003417964,,,,,,,192.25,,197.95,171.04,171.64,,0.0,
NVDA,2026-01-11,NVDA,2027-06-17,390.0,P,,,,192.3,10.0,,197.4,,199.2,171.04,171.64,,,1.0000000000000003e-05,,,,,,,197.4,,199.2,171.04,171.64,,0.0,
NVDA,2026-01-11,NVDA,2027-09-17,55.0,C,,,,135.35,2.0,,134.25,,136.5,171.04,171.64,,,0.7919942675781251,,,,,,,134.25,,136.5,171.04,171.64,,2.0,
NVDA,2026-01-11,NVDA,2027-09-17,60.0,C,,,,134.5,10.0,,130.0,,132.1,171.04,171.64,,,0.7664818273925782,,,,,,,130.0,,132.1,171.04,171.64,,31.0,
NVDA,2026-01-11,NVDA,2027-09-17,65.0,C,,,,130.88,5.0,,125.65,,127.7,171.04,171.64,,,0.7398097308349607,,,,,,,125.65,,127.7,171.04,171.64,,13.0,
NVDA,2026-01-11,NVDA,2027-09-17,70.0,C,,,,126.58,5.0,,121.25,,123.5,171.04,171.64,,,0.7165555688476561,,,,,,,121.25,,123.5,171.04,171.64,,31.0,
NVDA,2026-01-11,NVDA,2027-09-17,75.0,C,,,,124.55,1.0,,117.05,,119.25,171.04,171.64,,,0.6959869268798828,,,,,,,117.05,,119.25,171.04,171.64,,1.0,
NVDA,2026-01-11,NVDA,2027-09-17,80.0,C,,,,115.92,1.0,,113.05,,114.95,171.04,171.64,,,0.6776155285644532,,,,,,,113.05,,114.95,171.04,171.64,,47.0,
NVDA,2026-01-11,NVDA,2027-09-17,85.0,C,,,,114.29,1.0,,109.15,,110.85,171.04,171.64,,,0.6629062030029298,,,,,,,109.15,,110.85,171.04,171.64,,43.0,
NVDA,2026-01-11,NVDA,2027-09-17,90.0,C,,,,110.04,2.0,,105.05,,106.9,171.04,171.64,,,0.647067738342285,,,,,,,105.05,,106.9,171.04,171.64,,3.0,
NVDA,2026-01-11,NVDA,2027-09-17,95.0,C,,,,107.59,2.0,,101.05,,103.0,171.04,171.64,,,0.6325109991455078,,,,,,,101.05,,103.0,171.04,171.64,,22.0,
NVDA,2026-01-11,NVDA,2027-09-17,100.0,C,,,,101.25,1.0,,97.5,,99.15,171.04,171.64,,,0.6226844372558593,,,,,,,97.5,,99.15,171.04,171.64,,15.0,
NVDA,2026-01-11,NVDA,2027-09-17,105.0,C,,,,98.5,18.0,,93.65,,95.4,171.04,171.64,,,0.609928217163086,,,,,,,93.65,,95.4,171.04,171.64,,18.0,
NVDA,2026-01-11,NVDA,2027-09-17,110.0,C,,,,95.32,4.0,,90.05,,91.75,171.04,171.64,,,0.5997964825439455,,,,,,,90.05,,91.75,171.04,171.64,,39.0,
NVDA,2026-01-11,NVDA,2027-09-17,115.0,C,,,,92.3,1.0,,86.55,,88.2,171.04,171.64,,,0.5906107833862305,,,,,,,86.55,,88.2,171.04,171.64,,49.0,
NVDA,2026-01-11,NVDA,2027-09-17,120.0,C,,,,83.7,2.0,,83.15,,84.75,171.04,171.64,,,0.582188016052246,,,,,,,83.15,,84.75,171.04,171.64,,133.0,
NVDA,2026-01-11,NVDA,2027-09-17,125.0,C,,,,84.75,4.0,,79.8,,81.4,171.04,171.64,,,0.5741009387207032,,,,,,,79.8,,81.4,171.04,171.64,,49.0,
NVDA,2026-01-11,NVDA,2027-09-17,130.0,C,,,,77.82,5.0,,76.8,,78.15,171.04,171.64,,,0.5685162777709961,,,,,,,76.8,,78.15,171.04,171.64,,22.0,
NVDA,2026-01-11,NVDA,2027-09-17,135.0,C,,,,74.3,2.0,,73.45,,75.1,171.04,171.64,,,0.5608411836242677,,,,,,,73.45,,75.1,171.04,171.64,,16.0,
NVDA,2026-01-11,NVDA,2027-09-17,140.0,C,,,,71.34,1.0,,70.4,,71.95,171.04,171.64,,,0.5537459176635743,,,,,,,70.4,,71.95,171.04,171.64,,45.0,
NVDA,2026-01-11,NVDA,2027-09-17,145.0,C,,,,71.39,2.0,,67.45,,69.05,171.04,171.64,,,0.5481612567138674,,,,,,,67.45,,69.05,171.04,171.64,,31.0,
NVDA,2026-01-11,NVDA,2027-09-17,150.0,C,,,,66.23,6.0,,64.65,,66.1,171.04,171.64,,,0.5423324575805665,,,,,,,64.65,,66.1,171.04,171.64,,160.0,
NVDA,2026-01-11,NVDA,2027-09-17,155.0,C,,,,63.05,2.0,,61.95,,63.4,171.04,171.64,,,0.5378769357299805,,,,,,,61.95,,63.4,171.04,171.64,,85.0,
NVDA,2026-01-11,NVDA,2027-09-17,160.0,C,,,,60.91,7.0,,59.8,,60.15,171.04,171.64,,,0.5325364129638672,,,,,,,59.8,,60.15,171.04,171.64,,135.0,
NVDA,2026-01-11,NVDA,2027-09-17,165.0,C,,,,58.2,10.0,,57.3,,57.6,171.04,171.64,,,0.5284776156616212,,,,,,,57.3,,57.6,171.04,171.64,,69.0,
NVDA,2026-01-11,NVDA,2027-09-17,170.0,C,,,,55.09,2.0,,54.8,,55.15,171.04,171.64,,,0.5241746801757812,,,,,,,54.8,,55.15,171.04,171.64,,147.0,
NVDA,2026-01-11,NVDA,2027-09-17,175.0,C,,,,52.85,12.0,,52.5,,52.8,171.04,171.64,,,0.5208025215148926,,,,,,,52.5,,52.8,171.04,171.64,,234.0,
NVDA,2026-01-11,NVDA,2027-09-17,180.0,C,,,,50.68,91.0,,50.25,,50.55,171.04,171.64,,,0.5174608801269531,,,,,,,50.25,,50.55,171.04,171.64,,376.0,
NVDA,2026-01-11,NVDA,2027-09-17,185.0,C,,,,48.95,26.0,,48.05,,48.35,171.04,171.64,,,0.5139208764648437,,,,,,,48.05,,48.35,171.04,171.64,,218.0,
NVDA,2026-01-11,NVDA,2027-09-17,190.0,C,,,,46.85,7.0,,46.0,,46.3,171.04,171.64,,,0.5112658737182617,,,,,,,46.0,,46.3,171.04,171.64,,282.0,
NVDA,2026-01-11,NVDA,2027-09-17,195.0,C,,,,47.43,2.0,,44.0,,44.3,171.04,171.64,,,0.5084277673339843,,,,,,,44.0,,44.3,171.04,171.64,,568.0,
NVDA,2026-01-11,NVDA,2027-09-17,200.0,C,,,,42.31,8.0,,42.1,,42.35,171.04,171.64,,,0.5056812127685546,,,,,,,42.1,,42.35,171.04,171.64,,1073.0,
NVDA,2026-01-11,NVDA,2027-09-17,210.0,C,,,,38.88,3.0,,38.5,,38.8,171.04,171.64,,,0.5010425872802735,,,,,,,38.5,,38.8,171.04,171.64,,657.0,
NVDA,2026-01-11,NVDA,2027-09-17,220.0,C,,,,35.98,4.0,,35.25,,35.5,171.04,171.64,,,0.4982960327148438,,,,,,,35.25,,35.5,171.04,171.64,,303.0,
NVDA,2026-01-11,NVDA,2027-09-17,230.0,C,,,,32.68,4.0,,32.25,,32.55,171.04,171.64,,,0.4951832708740235,,,,,,,32.25,,32.55,171.04,171.64,,392.0,
NVDA,2026-01-11,NVDA,2027-09-17,240.0,C,,,,30.15,36.0,,29.55,,29.8,171.04,171.64,,,0.4918874053955079,,,,,,,29.55,,29.8,171.04,171.64,,1105.0,
NVDA,2026-01-11,NVDA,2027-09-17,250.0,C,,,,27.65,18.0,,27.1,,27.35,171.04,171.64,,,0.4896291271972657,,,,,,,27.1,,27.35,171.04,171.64,,1072.0,
NVDA,2026-01-11,NVDA,2027-09-17,260.0,C,,,,25.55,3.0,,24.85,,25.1,171.04,171.64,,,0.4874776594543458,,,,,,,24.85,,25.1,171.04,171.64,,135.0,
NVDA,2026-01-11,NVDA,2027-09-17,270.0,C,,,,23.4,3.0,,22.8,,23.05,171.04,171.64,,,0.48561610580444337,,,,,,,22.8,,23.05,171.04,171.64,,258.0,
NVDA,2026-01-11,NVDA,2027-09-17,280.0,C,,,,21.6,3.0,,20.95,,21.2,171.04,171.64,,,0.4841970526123047,,,,,,,20.95,,21.2,171.04,171.64,,197.0,
NVDA,2026-01-11,NVDA,2027-09-17,290.0,C,,,,19.9,3.0,,19.3,,19.55,171.04,171.64,,,0.48338834487915044,,,,,,,19.3,,19.55,171.04,171.64,,109.0,
NVDA,2026-01-11,NVDA,2027-09-17,300.0,C,,,,18.15,3.0,,17.8,,18.0,171.04,171.64,,,0.48221342987060545,,,,,,,17.8,,18.0,171.04,171.64,,605.0,
NVDA,2026-01-11,NVDA,2027-09-17,310.0,C,,,,16.9,3.0,,16.4,,16.6,171.04,171.64,,,0.4813436875915527,,,,,,,16.4,,16.6,171.04,171.64,,254.0,
NVDA,2026-01-11,NVDA,2027-09-17,320.0,C,,,,15.55,3.0,,15.15,,15.35,171.04,171.64,,,0.4809622216796875,,,,,,,15.15,,15.35,171.04,171.64,,135.0,
NVDA,2026-01-11,NVDA,2027-09-17,330.0,C,,,,14.45,4.0,,14.0,,14.2,171.04,171.64,,,0.48056549713134766,,,,,,,14.0,,14.2,171.04,171.64,,323.0,
NVDA,2026-01-11,NVDA,2027-09-17,340.0,C,,,,13.35,3.0,,13.0,,13.2,171.04,171.64,,,0.48093170440673827,,,,,,,13.0,,13.2,171.04,171.64,,1082.0,
NVDA,2026-01-11,NVDA,2027-09-17,350.0,C,,,,12.4,5.0,,12.0,,12.25,171.04,171.64,,,0.48090118713378904,,,,,,,12.0,,12.25,171.04,171.64,,271.0,
NVDA,2026-01-11,NVDA,2027-09-17,360.0,C,,,,11.5,2.0,,11.15,,11.35,171.04,171.64,,,0.4805197212219238,,,,,,,11.15,,11.35,171.04,171.64,,126.0,
NVDA,2026-01-11,NVDA,2027-09-17,370.0,C,,,,10.7,4.0,,10.35,,10.55,171.04,171.64,,,0.48056549713134766,,,,,,,10.35,,10.55,171.04,171.64,,409.0,
NVDA,2026-01-11,NVDA,2027-09-17,380.0,C,,,,9.95,1.0,,9.65,,9.85,171.04,171.64,,,0.48116058395385747,,,,,,,9.65,,9.85,171.04,171.64,,169.0,
NVDA,2026-01-11,NVDA,2027-09-17,390.0,C,,,,9.25,6.0,,9.0,,9.2,171.04,171.64,,,0.48169463623046876,,,,,,,9.0,,9.2,171.04,171.64,,716.0,
NVDA,2026-01-11,NVDA,2027-09-17,55.0,P,,,,1.28,3.0,,1.27,,1.34,171.04,171.64,,,0.5542036767578126,,,,,,,1.27,,1.34,171.04,171.64,,138.0,
NVDA,2026-01-11,NVDA,2027-09-17,60.0,P,,,,1.65,3.0,,1.58,,1.65,171.04,171.64,,,0.5401657312011721,,,,,,,1.58,,1.65,171.04,171.64,,197.0,
NVDA,2026-01-11,NVDA,2027-09-17,65.0,P,,,,2.01,1.0,,1.94,,2.02,171.04,171.64,,,0.5277146838378908,,,,,,,1.94,,2.02,171.04,171.64,,21.0,
NVDA,2026-01-11,NVDA,2027-09-17,70.0,P,,,,2.44,290.0,,2.36,,2.45,171.04,171.64,,,0.5165453619384766,,,,,,,2.36,,2.45,171.04,171.64,,201.0,
NVDA,2026-01-11,NVDA,2027-09-17,75.0,P,,,,2.91,3.0,,2.85,,2.94,171.04,171.64,,,0.5064746618652343,,,,,,,2.85,,2.94,171.04,171.64,,22.0,
NVDA,2026-01-11,NVDA,2027-09-17,80.0,P,,,,3.38,5.0,,3.4,,3.55,171.04,171.64,,,0.5009815527343751,,,,,,,3.4,,3.55,171.04,171.64,,78.0,
NVDA,2026-01-11,NVDA,2027-09-17,85.0,P,,,,4.1,5.0,,4.05,,4.15,171.04,171.64,,,0.4909108526611329,,,,,,,4.05,,4.15,171.04,171.64,,107.0,
NVDA,2026-01-11,NVDA,2027-09-17,90.0,P,,,,4.95,1.0,,4.75,,4.9,171.04,171.64,,,0.4840139489746094,,,,,,,4.75,,4.9,171.04,171.64,,261.0,
NVDA,2026-01-11,NVDA,2027-09-17,95.0,P,,,,5.5,1.0,,5.55,,5.7,171.04,171.64,,,0.476567734375,,,,,,,5.55,,5.7,171.04,171.64,,270.0,
NVDA,2026-01-11,NVDA,2027-09-17,100.0,P,,,,6.35,13.0,,6.45,,6.6,171.04,171.64,,,0.4699149688720704,,,,,,,6.45,,6.6,171.04,171.64,,267.0,
NVDA,2026-01-11,NVDA,2027-09-17,105.0,P,,,,7.3,2.0,,7.45,,7.6,171.04,171.64,,,0.463872548828125,,,,,,,7.45,,7.6,171.04,171.64,,125.0,
NVDA,2026-01-11,NVDA,2027-09-17,110.0,P,,,,8.67,5.0,,8.55,,8.7,171.04,171.64,,,0.45831840515136724,,,,,,,8.55,,8.7,171.04,171.64,,255.0,
NVDA,2026-01-11,NVDA,2027-09-17,115.0,P,,,,9.95,1.0,,9.7,,9.9,171.04,171.64,,,0.4530389169311524,,,,,,,9.7,,9.9,171.04,171.64,,90.0,
NVDA,2026-01-11,NVDA,2027-09-17,120.0,P,,,,10.8,1.0,,11.0,,11.2,171.04,171.64,,,0.4480035668945312,,,,,,,11.0,,11.2,171.04,171.64,,508.0,
NVDA,2026-01-11,NVDA,2027-09-17,125.0,P,,,,12.3,15.0,,12.4,,12.55,171.04,171.64,,,0.44232735412597657,,,,,,,12.4,,12.55,171.04,171.64,,124.0,
NVDA,2026-01-11,NVDA,2027-09-17,130.0,P,,,,13.77,1.0,,13.85,,14.1,171.04,171.64,,,0.43848217773437503,,,,,,,13.85,,14.1,171.04,171.64,,88.0,
NVDA,2026-01-11,NVDA,2027-09-17,135.0,P,,,,15.2,1.0,,15.45,,15.7,171.04,171.64,,,0.4339045867919922,,,,,,,15.45,,15.7,171.04,171.64,,75.0,
NVDA,2026-01-11,NVDA,2027-09-17,140.0,P,,,,17.6,15.0,,17.15,,17.4,171.04,171.64,,,0.4294185476684571,,,,,,,17.15,,17.4,171.04,171.64,,1551.0,
NVDA,2026-01-11,NVDA,2027-09-17,145.0,P,,,,19.05,290.0,,19.0,,19.25,171.04,171.64,,,0.42569544036865237,,,,,,,19.0,,19.25,171.04,171.64,,215.0,
NVDA,2026-01-11,NVDA,2027-09-17,150.0,P,,,,21.01,10.0,,20.9,,21.1,171.04,171.64,,,0.4207211248779297,,,,,,,20.9,,21.1,171.04,171.64,,487.0,
NVDA,2026-01-11,NVDA,2027-09-17,155.0,P,,,,23.25,20.0,,22.9,,23.15,171.04,171.64,,,0.4170895693969726,,,,,,,22.9,,23.15,171.04,171.64,,122.0,
NVDA,2026-01-11,NVDA,2027-09-17,160.0,P,,,,25.45,4.0,,25.05,,25.3,171.04,171.64,,,0.4134885311889648,,,,,,,25.05,,25.3,171.04,171.64,,109.0,
NVDA,2026-01-11,NVDA,2027-09-17,165.0,P,,,,28.1,1.0,,27.25,,27.55,171.04,171.64,,,0.4099027516174316,,,,,,,27.25,,27.55,171.04,171.64,,142.0,
NVDA,2026-01-11,NVDA,2027-09-17,170.0,P,,,,28.67,19.0,,29.6,,29.9,171.04,171.64,,,0.4063627479553223,,,,,,,29.6,,29.9,171.04,171.64,,129.0,
NVDA,2026-01-11,NVDA,2027-09-17,175.0,P,,,,31.84,21.0,,32.0,,32.35,171.04,171.64,,,0.40286852020263675,,,,,,,32.0,,32.35,171.04,171.64,,45.0,
NVDA,2026-01-11,NVDA,2027-09-17,180.0,P,,,,33.78,4.0,,34.55,,34.9,171.04,171.64,,,0.39942006835937505,,,,,,,34.55,,34.9,171.04,171.64,,207.0,
NVDA,2026-01-11,NVDA,2027-09-17,185.0,P,,,,37.0,2.0,,37.2,,37.55,171.04,171.64,,,0.396063168334961,,,,,,,37.2,,37.55,171.04,171.64,,55.0,
NVDA,2026-01-11,NVDA,2027-09-17,190.0,P,,,,40.88,6.0,,39.9,,40.3,171.04,171.64,,,0.39275204421997073,,,,,,,39.9,,40.3,171.04,171.64,,218.0,
NVDA,2026-01-11,NVDA,2027-09-17,195.0,P,,,,42.55,15.0,,42.75,,43.15,171.04,171.64,,,0.3895324719238281,,,,,,,42.75,,43.15,171.04,171.64,,324.0,
NVDA,2026-01-11,NVDA,2027-09-17,200.0,P,,,,45.41,2.0,,45.65,,46.05,171.04,171.64,,,0.38590091644287106,,,,,,,45.65,,46.05,171.04,171.64,,276.0,
NVDA,2026-01-11,NVDA,2027-09-17,210.0,P,,,,51.75,8.0,,51.8,,52.1,171.04,171.64,,,0.3784852191162109,,,,,,,51.8,,52.1,171.04,171.64,,587.0,
NVDA,2026-01-11,NVDA,2027-09-17,220.0,P,,,,58.55,2.0,,58.25,,58.7,171.04,171.64,,,0.3732667654418945,,,,,,,58.25,,58.7,171.04,171.64,,116.0,
NVDA,2026-01-11,NVDA,2027-09-17,230.0,P,,,,65.42,2.0,,65.05,,65.5,171.04,171.64,,,0.3667055517578125,,,,,,,65.05,,65.5,171.04,171.64,,8.0,
NVDA,2026-01-11,NVDA,2027-09-17,240.0,P,,,,72.6,2.0,,72.1,,72.6,171.04,171.64,,,0.36002226898193357,,,,,,,72.1,,72.6,171.04,171.64,,17.0,
NVDA,2026-01-11,NVDA,2027-09-17,250.0,P,,,,79.96,2.0,,79.5,,80.05,171.04,171.64,,,0.3539188143920897,,,,,,,79.5,,80.05,171.04,171.64,,59.0,
NVDA,2026-01-11,NVDA,2027-09-17,260.0,P,,,,87.62,2.0,,87.15,,87.7,171.04,171.64,,,0.3468998416137695,,,,,,,87.15,,87.7,171.04,171.64,,10.0,
NVDA,2026-01-11,NVDA,2027-09-17,270.0,P,,,,95.49,2.0,,95.1,,95.65,171.04,171.64,,,0.3402470761108398,,,,,,,95.1,,95.65,171.04,171.64,,12.0,
NVDA,2026-01-11,NVDA,2027-09-17,280.0,P,,,,103.99,2.0,,103.25,,103.8,171.04,171.64,,,0.33292293060302736,,,,,,,103.25,,103.8,171.04,171.64,,25.0,
NVDA,2026-01-11,NVDA,2027-09-17,290.0,P,,,,112.45,2.0,,111.6,,112.2,171.04,171.64,,,0.3257513714599609,,,,,,,111.6,,112.2,171.04,171.64,,24.0,
NVDA,2026-01-11,NVDA,2027-09-17,300.0,P,,,,120.8,2.0,,120.15,,120.75,171.04,171.64,,,0.31735912139892575,,,,,,,120.15,,120.75,171.04,171.64,,49.0,
NVDA,2026-01-11,NVDA,2027-09-17,310.0,P,,,,129.65,2.0,,128.95,,129.55,171.04,171.64,,,0.30951618225097655,,,,,,,128.95,,129.55,171.04,171.64,,67.0,
NVDA,2026-01-11,NVDA,2027-09-17,320.0,P,,,,138.55,2.0,,137.85,,138.5,171.04,171.64,,,0.30072720764160155,,,,,,,137.85,,138.5,171.04,171.64,,69.0,
NVDA,2026-01-11,NVDA,2027-09-17,330.0,P,,,,147.65,2.0,,147.0,,147.6,171.04,171.64,,,0.2908396112060546,,,,,,,147.0,,147.6,171.04,171.64,,110.0,
NVDA,2026-01-11,NVDA,2027-09-17,340.0,P,,,,156.85,2.0,,156.25,,156.9,171.04,171.64,,,0.2815013256835937,,,,,,,156.25,,156.9,171.04,171.64,,48.0,
NVDA,2026-01-11,NVDA,2027-09-17,350.0,P,,,,166.44,2.0,,165.65,,166.3,171.04,171.64,,,0.2699047619628906,,,,,,,165.65,,166.3,171.04,171.64,,85.0,
NVDA,2026-01-11,NVDA,2027-09-17,360.0,P,,,,176.12,2.0,,174.7,,176.65,171.04,171.64,,,0.29254857849121085,,,,,,,174.7,,176.65,171.04,171.64,,57.0,
NVDA,2026-01-11,NVDA,2027-09-17,370.0,P,,,,184.22,2.0,,184.35,,186.0,171.04,171.64,,,0.27417718017578124,,,,,,,184.35,,186.0,171.04,171.64,,17.0,
NVDA,2026-01-11,NVDA,2027-09-17,380.0,P,,,,194.07,2.0,,192.25,,198.2,171.04,171.64,,,0.3567569207763671,,,,,,,192.25,,198.2,171.04,171.64,,3.0,
NVDA,2026-01-11,NVDA,2027-09-17,390.0,P,,,,198.53,12.0,,201.05,,209.25,171.04,171.64,,,0.3907226455688476,,,,,,,201.05,,209.25,171.04,171.64,,0.0,
NVDA,2026-01-11,NVDA,2027-12-17,5.0,C,,,,180.43,9.0,,178.6,,182.45,171.04,171.64,,,1.4931665966796874,,,,,,,178.6,,182.45,171.04,171.64,,33286.0,
NVDA,2026-01-11,NVDA,2027-12-17,10.0,C,,,,173.4,22.0,,172.15,,180.85,171.04,171.64,,,1.3837921435546874,,,,,,,172.15,,180.85,171.04,171.64,,465.0,
NVDA,2026-01-11,NVDA,2027-12-17,15.0,C,,,,175.06,12.0,,167.7,,173.85,171.04,171.64,,,1.0202685705566408,,,,,,,167.7,,173.85,171.04,171.64,,587.0,
NVDA,2026-01-11,NVDA,2027-12-17,20.0,C,,,,171.78,46.0,,164.35,,168.5,171.04,171.64,,,0.9934082690429689,,,,,,,164.35,,168.5,171.04,171.64,,908.0,
NVDA,2026-01-11,NVDA,2027-12-17,25.0,C,,,,162.93,90.0,,160.0,,165.8,171.04,171.64,,,1.0367479803466801,,,,,,,160.0,,165.8,171.04,171.64,,828.0,
NVDA,2026-01-11,NVDA,2027-12-17,30.0,C,,,,157.91,240.0,,155.45,,161.25,171.04,171.64,,,0.9704592797851561,,,,,,,155.45,,161.25,171.04,171.64,,743.0,
NVDA,2026-01-11,NVDA,2027-12-17,35.0,C,,,,156.3,899.0,,151.55,,156.2,171.04,171.64,,,0.9193123303222657,,,,,,,151.55,,156.2,171.04,171.64,,1349.0,
NVDA,2026-01-11,NVDA,2027-12-17,40.0,C,,,,152.3,90.0,,146.45,,153.45,171.04,171.64,,,0.9044199011230469,,,,,,,146.45,,153.45,171.04,171.64,,798.0,
NVDA,2026-01-11,NVDA,2027-12-17,45.0,C,,,,149.41,1.0,,140.75,,149.3,171.04,171.64,,,0.8388687988281249,,,,,,,140.75,,149.3,171.04,171.64,,462.0,
NVDA,2026-01-11,NVDA,2027-12-17,50.0,C,,,,144.45,2.0,,139.6,,141.6,171.04,171.64,,,0.8037129003906249,,,,,,,139.6,,141.6,171.04,171.64,,1397.0,
NVDA,2026-01-11,NVDA,2027-12-17,55.0,C,,,,136.38,1.0,,135.2,,137.3,171.04,171.64,,,0.7740501110839844,,,,,,,135.2,,137.3,171.04,171.64,,1514.0,
NVDA,2026-01-11,NVDA,2027-12-17,60.0,C,,,,136.57,102.0,,131.1,,133.05,171.04,171.64,,,0.7520166400146484,,,,,,,131.1,,133.05,171.04,171.64,,1777.0,
NVDA,2026-01-11,NVDA,2027-12-17,65.0,C,,,,130.91,1.0,,126.8,,128.65,171.04,171.64,,,0.7246731634521484,,,,,,,126.8,,128.65,171.04,171.64,,866.0,
NVDA,2026-01-11,NVDA,2027-12-17,70.0,C,,,,122.91,1.0,,122.6,,124.5,171.04,171.64,,,0.7037383142089844,,,,,,,122.6,,124.5,171.04,171.64,,5717.0,
NVDA,2026-01-11,NVDA,2027-12-17,75.0,C,,,,119.06,5.0,,118.55,,120.3,171.04,171.64,,,0.6843903631591797,,,,,,,118.55,,120.3,171.04,171.64,,1761.0,
NVDA,2026-01-11,NVDA,2027-12-17,80.0,C,,,,115.9,1.0,,114.9,,116.15,171.04,171.64,,,0.6707796594238282,,,,,,,114.9,,116.15,171.04,171.64,,2239.0,
NVDA,2026-01-11,NVDA,2027-12-17,85.0,C,,,,111.86,21.0,,110.65,,112.3,171.04,171.64,,,0.6530796411132813,,,,,,,110.65,,112.3,171.04,171.64,,1128.0,
NVDA,2026-01-11,NVDA,2027-12-17,90.0,C,,,,108.13,3.0,,107.35,,108.45,171.04,171.64,,,0.6455723919677734,,,,,,,107.35,,108.45,171.04,171.64,,3767.0,
NVDA,2026-01-11,NVDA,2027-12-17,95.0,C,,,,105.05,4482.0,,103.1,,104.6,171.04,171.64,,,0.6272925454711916,,,,,,,103.1,,104.6,171.04,171.64,,7803.0,
NVDA,2026-01-11,NVDA,2027-12-17,100.0,C,,,,101.15,11.0,,99.55,,101.15,171.04,171.64,,,0.6195106408691409,,,,,,,99.55,,101.15,171.04,171.64,,16931.0,
